epoch,test_loss,test_acc,train_loss,train_acc,time_elapsed
0,0.06964830198287963,12.7,nan,nan,nan
1,0.0029988158345222475,75.65,0.00045910877797304824,93.75,7.583332538604736
2,0.0025208836436271666,79.57,0.0007160272439727393,87.5,7.814723491668701
3,0.0020832308799028395,82.33,0.0005679762043306589,75.0,7.5930397510528564
4,0.002276058650016785,81.49,0.00035051387899062215,87.5,7.737746953964233
5,0.002298648154735565,81.56,0.0006273090077178252,93.75,7.7676169872283936
6,0.0022036217510700224,81.94,0.00041920102923117636,87.5,7.771650791168213
7,0.0021242268919944764,82.59,0.00032660460380642004,87.5,7.534764766693115
8,0.00237561773955822,81.43,0.00018301276523438866,100.0,7.337498426437378
9,0.002296299335360527,81.25,0.0008352709853130838,62.5,7.395437955856323
10,0.002079831537604332,83.08,0.0005801916122436523,81.25,7.503602743148804
11,0.0018088998764753342,84.79,0.0010399719333404776,75.0,7.592236280441284
12,0.002674758368730545,79.43,0.000506220494999605,87.5,7.3967530727386475
13,0.0022390021562576296,82.85,0.0009807778136504582,75.0,7.447700500488281
14,0.0020545999497175215,83.22,0.000889976844763207,75.0,7.586022853851318
15,0.0019248271197080612,84.07,0.0002157485393611976,100.0,7.568079710006714
16,0.0020750691324472425,83.2,0.00016951118893635548,93.75,7.4238502979278564
17,0.0021338315337896346,82.68,0.0006277199139070633,81.25,7.500244855880737
18,0.002332712659239769,80.99,0.0006328635965771687,87.5,7.638262748718262
19,0.002371751272678375,81.23,0.0005700079071552247,75.0,7.665940284729004
20,0.002327267363667488,81.17,0.0004142147805684668,87.5,7.477870225906372
21,0.0023820747345685957,81.26,0.0006654117723255207,87.5,7.5475172996521
22,0.0019281127735972404,83.93,0.00029322827030020906,87.5,7.496212482452393
23,0.0022305384069681166,82.2,0.0008921338926495798,75.0,7.527803182601929
24,0.001971763250231743,83.63,0.0005516426642532544,81.25,7.688642263412476
25,0.0020444850146770477,82.88,0.0006311013341864662,87.5,7.4355974197387695
26,0.0019177995651960373,84.56,9.767921722453573e-05,100.0,7.519185781478882
27,0.0024973942667245864,79.94,0.0009397182928021911,62.5,7.376430034637451
