epoch,test_loss,test_acc,train_loss,train_acc,time_elapsed
0,0.07689406642913818,10.15,nan,nan,nan
1,0.003230187973380089,75.47,0.0008043219213900359,75.0,7.688029050827026
2,0.0023225329846143722,80.24,0.0002853854004379429,100.0,7.553780794143677
3,0.0028035894453525543,76.8,0.0004433132803348629,75.0,7.4631311893463135
4,0.0021077710062265397,82.71,0.0002580275163626122,100.0,7.548611879348755
5,0.0019527790755033492,84.2,0.000412994485986812,87.5,7.665261745452881
6,0.0022611073434352876,81.83,0.0003334209132377449,93.75,7.711471319198608
7,0.0020836868613958357,83.17,0.0003603552003650714,93.75,7.612851858139038
8,0.002129645447432995,82.58,0.0003415453235816468,87.5,7.440932750701904
9,0.001921212050318718,85.06,0.00045801230403773313,87.5,7.869957447052002
10,0.0016337114945054055,86.16,0.0002866338395401645,93.75,7.464108943939209
11,0.001838731226325035,84.88,0.0006745972139451205,87.5,7.3749823570251465
12,0.002054970234632492,83.16,0.0011800861419619198,75.0,7.8915324211120605
13,0.0020724381923675535,83.42,0.0007810703171488574,75.0,8.261340618133545
14,0.0018446714729070664,84.91,0.0002270490693314301,93.75,7.658188104629517
15,0.002016042032837868,83.33,0.0006943704831935561,75.0,7.638497829437256
16,0.0017597586810588837,85.71,0.0003772755641766521,87.5,7.653830289840698
17,0.0016157013058662414,86.34,0.0013314804152759444,75.0,7.7671592235565186
18,0.001809044298529625,84.95,0.0004731379735195423,87.5,7.787269115447998
19,0.0020195782721042633,83.87,0.0004946102038063966,81.25,7.608348846435547
20,0.0018080472141504289,84.6,0.00033918122196441417,87.5,7.67656946182251
21,0.0017383203104138374,85.68,0.0006157023751217386,75.0,7.865380048751831
22,0.0017992819547653198,85.67,0.0006929796827418725,81.25,7.882973909378052
23,0.0021069847285747527,83.84,0.0004465163440045798,87.5,7.601235389709473
24,0.0017790143191814423,85.25,0.00027211730742393553,93.75,7.8254125118255615
25,0.0021238786578178406,82.91,0.00010477669556122606,100.0,7.7590320110321045
26,0.0018859555751085282,83.97,0.0004675402055920847,87.5,8.183321237564087
27,0.0018237274765968323,84.82,0.00039032215962324607,93.75,7.92158055305481
28,0.002372843474149704,80.24,0.0008494456100951681,68.75,8.097663164138794
29,0.00179613116979599,84.75,0.00035952267896793686,87.5,7.679498195648193
30,0.0020130221009254457,84.19,0.0007670645213797879,81.25,7.651055097579956
31,0.002177959868311882,82.84,0.0006980369310549762,81.25,8.019689559936523
32,0.001863804392516613,84.43,0.000367039533527306,93.75,7.6944684982299805
