epoch,test_loss,test_acc,train_loss,train_acc,time_elapsed
0,0.030530022239685057,10.85,nan,nan,nan
1,0.002417137077450752,80.12,0.0007312810024641969,75.0,7.395763397216797
2,0.0019244413614273072,83.75,0.0009261811023478008,75.0,7.596124887466431
3,0.002311656641960144,81.41,0.0003355108106227787,93.75,7.515233993530273
4,0.002240882097184658,82.21,0.00042360849545130033,87.5,7.5175559520721436
5,0.002183185914158821,81.89,0.0004447040426761598,87.5,7.543606996536255
6,0.0021370577156543734,82.89,0.00013574443357374966,100.0,7.51301383972168
7,0.0019172164648771286,83.87,0.000802792856455459,75.0,7.4038002490997314
8,0.0021478506088256836,83.07,0.00038555043432718654,93.75,7.518341064453125
9,0.002951680389046669,77.98,0.00040234499575231996,81.25,7.380212783813477
10,0.002385510140657425,80.78,0.00018595273384962546,93.75,7.6599647998809814
11,0.0017565904527902603,85.62,0.0007979441481782957,81.25,8.15038251876831
12,0.0021282790869474413,82.83,0.00033487650134679303,81.25,8.295247077941895
13,0.002576186442375183,80.2,0.0010986423400966712,87.5,7.591513633728027
14,0.002109481742978096,82.88,0.0007095903996616373,87.5,7.704479217529297
15,0.0016489307433366776,86.17,8.052574170519934e-05,100.0,7.690282344818115
16,0.002084534427523613,82.79,0.0007397017210645749,75.0,7.939082384109497
17,0.0016007163241505624,86.82,0.0006292996275455445,75.0,7.623461008071899
18,0.001999128955602646,83.79,0.00051347964712421,87.5,7.726835250854492
19,0.001487737074494362,87.47,0.0004936179998890518,87.5,7.3783118724823
20,0.0018283528953790666,85.14,0.0003235903771027275,93.75,7.444958209991455
21,0.0016451304346323014,86.71,0.0004668412611002812,81.25,7.479720592498779
22,0.0016726165622472763,86.15,0.00026390926383645333,93.75,7.529516696929932
23,0.0019745672553777693,84.02,0.0006902177467980348,81.25,7.4099202156066895
24,0.0018808365941047668,84.72,0.0006295627035448313,75.0,7.564435958862305
25,0.0015593757659196853,87.02,0.00016807907682550534,93.75,7.374664306640625
26,0.0019265314012765883,84.57,0.000388549188213885,87.5,7.405459642410278
27,0.0018148621946573258,85.55,0.0008893070928276042,68.75,7.459865570068359
28,0.0019173729300498963,84.6,0.0005921327397036735,75.0,7.4730284214019775
29,0.0015917067512869834,86.9,0.00015031858859464642,93.75,7.497229337692261
30,0.0018839087516069413,84.57,0.0007665783090664602,75.0,7.53851318359375
31,0.00231615452170372,81.43,0.000673613203760913,81.25,7.413481712341309
32,0.001947582733631134,83.88,0.0005375093892407235,81.25,7.474990606307983
33,0.001842449527978897,84.99,0.000702813229597438,93.75,7.51337456703186
34,0.001827538588643074,84.25,0.00044498605953762903,93.75,7.405926942825317
35,0.0022043022185564043,82.06,0.0007213325909031626,81.25,7.375197887420654
36,0.0019888066083192826,83.52,0.0004463509830367535,87.5,7.649919271469116
37,0.00265027417242527,80.13,0.0005265222028698153,81.25,7.517538070678711
38,0.0024335146993398667,81.63,0.0005438086931662792,87.5,7.449423551559448
39,0.001961155182123184,83.64,0.0003777078121824338,93.75,7.274075508117676
40,0.0018036683708429336,85.0,0.00027036083781200904,100.0,7.383359432220459
41,0.0017788242340087892,84.95,0.0006793065144277899,87.5,7.318817138671875
42,0.0019630458518862725,83.29,0.0004816731757215222,81.25,7.36339259147644
43,0.0016632429048418999,85.62,0.00031744778308722066,87.5,7.48991322517395
44,0.001932110095024109,84.09,0.0009575266667339198,75.0,7.812118053436279
45,0.0021095358580350875,83.0,0.0006240385648844492,75.0,7.61177134513855
46,0.0017057892739772798,85.74,0.0008790054742027732,81.25,7.585289478302002
47,0.0017848970472812652,85.58,0.00028895767753386436,93.75,7.583444595336914
48,0.0018196300506591798,84.79,0.0003007223157931472,93.75,7.4357335567474365
49,0.002105625903606415,83.64,0.00023106357935444473,100.0,7.6633265018463135
50,0.001983004954457283,84.2,0.0004705636550093551,81.25,7.52679705619812
51,0.0018257039099931717,85.28,0.00029899463857836127,93.75,7.599117755889893
52,0.0016736945658922195,86.67,0.00021843263484023112,87.5,7.593158006668091
53,0.0016991599708795547,85.88,0.0006381823964740919,87.5,7.534342050552368
54,0.002301270541548729,82.1,0.0005113248096402648,81.25,7.578666925430298
55,0.0017201138496398926,85.75,0.0006623681244033072,81.25,7.48697829246521
56,0.0018435510098934174,84.69,0.0007456412248294372,81.25,7.481721639633179
57,0.0018150225847959518,85.22,0.00030136596211387067,93.75,7.466533184051514
58,0.0017283312529325484,85.93,0.0007092368114939736,87.5,7.444948196411133
59,0.0021480269998311995,82.55,0.000819325751965613,81.25,7.401363372802734
60,0.0016459904611110688,86.48,5.576777679231161e-05,100.0,8.264723062515259
61,0.0021611211091279985,83.34,0.0002623445275799393,93.75,7.724767208099365
62,0.002070250998437405,83.37,0.00043338640114230575,93.75,7.547917604446411
63,0.0017611518561840057,85.58,0.00018846283635824842,93.75,7.800241231918335
64,0.0020296090722084045,83.99,0.00065925450581114,81.25,7.589259386062622
65,0.0021402824345976112,82.29,0.00047111305434380653,81.25,7.614591121673584
66,0.0018103844076395035,85.36,0.00017887563504221494,100.0,7.80584192276001
67,0.001636534857749939,86.3,0.0002923319902261505,87.5,7.325241804122925
68,0.0020383697509765626,83.96,0.00020583179753149868,87.5,7.594213247299194
69,0.0017888602375984192,85.63,0.0003285225090163443,93.75,7.466517210006714
70,0.00196016533523798,84.48,0.00019430578745844419,100.0,7.379593372344971
71,0.0021547599762678144,83.75,0.00034646209700942953,87.5,7.607700824737549
72,0.002230027613043785,83.29,0.00026120563678424375,100.0,7.606756687164307
73,0.001713360822200775,85.91,0.0004956370500652381,87.5,7.683591604232788
74,0.001724329075217247,86.32,0.0007199308908808872,75.0,7.656286716461182
75,0.0022551816672086718,82.12,0.00039080139773581035,87.5,7.679657459259033
76,0.0016971995681524276,86.23,0.00017935140510959088,93.75,7.573614120483398
77,0.0017615219384431839,86.18,0.00034009949173159003,93.75,7.536651372909546
78,0.0019397729128599168,84.56,0.00031176765861413666,93.75,7.4747936725616455
79,0.001991652199625969,84.14,0.0002059532743890572,100.0,7.412837028503418
80,0.0016220685422420503,86.38,0.0004239100248307523,87.5,7.62841534614563
81,0.0011087002873420716,90.77,0.00044794994242051067,87.5,7.4963696002960205
82,0.001079398238658905,90.86,0.00022518221298447046,93.75,7.852011203765869
83,0.0010818241983652115,90.95,0.00019826057850552337,93.75,7.63794732093811
84,0.0010712983548641206,91.3,0.00012370387611486722,100.0,7.3934102058410645
85,0.0010931486487388612,91.27,3.4102934229251976e-05,100.0,7.463550090789795
86,0.0010836606077849866,91.26,0.00021915755156056045,93.75,7.564581632614136
87,0.0010761787049472333,91.19,0.000250073268895259,87.5,7.742034912109375
88,0.001119611883163452,91.21,0.00014629027308405514,93.75,7.545670986175537
89,0.0010708436466753482,91.18,0.0002496581133979056,87.5,7.487650632858276
90,0.001090418642014265,91.34,0.00016696156595674013,100.0,7.563272476196289
91,0.0010772326454520226,91.3,0.00040910516858405773,87.5,7.6294264793396
92,0.0010655353110283613,91.44,0.000314888632510934,93.75,7.57130765914917
93,0.001093784186989069,91.17,0.0001291960115780306,93.75,7.5010597705841064
94,0.0010830375470221043,91.35,1.6657665343312048e-05,100.0,7.719046592712402
