epoch,test_loss,test_acc,train_loss,train_acc,time_elapsed
0,0.0011483854845166206,91.45,nan,nan,nan
1,0.0025637073069810865,79.31,0.0008254272248738867,75.0,7.1422669887542725
2,0.0024881970942020417,79.77,0.00044721235399660856,87.5,7.061633110046387
3,0.002394046567380428,79.76,0.000577894508686212,81.25,7.3029563426971436
4,0.002625058600306511,79.56,0.00019062674411422456,93.75,6.931115627288818
5,0.002198046433925629,82.2,0.0005731311676752232,81.25,6.959632158279419
6,0.0022250438451766968,82.32,0.00021217018365859985,93.75,6.923682689666748
7,0.002384399554133415,81.21,0.00015513441713569718,93.75,7.024943113327026
8,0.0025223956555128096,79.17,0.0003840796020634644,87.5,7.130455732345581
9,0.0021540230363607405,82.24,0.0006232319966606472,93.75,7.195210695266724
10,0.002124890837073326,81.44,0.0007705124442839562,75.0,7.243604421615601
11,0.002063386830687523,82.54,0.00036964171073016,87.5,7.234693765640259
12,0.0020923136979341507,82.78,0.0006731010001638662,75.0,7.227562189102173
13,0.0026955321848392486,77.53,0.0004260731703789948,87.5,7.417161226272583
14,0.0025916623800992964,79.21,0.0006434889248265025,87.5,7.169677972793579
15,0.0021627787381410597,81.73,0.0002069478030399898,93.75,7.017014980316162
16,0.002254108017683029,81.05,0.00047757268866614614,87.5,7.159072399139404
17,0.0021902361184358596,82.98,0.0003461138442959017,87.5,7.415701866149902
18,0.002043588700890541,83.13,0.0006562117725382071,81.25,7.2614076137542725
19,0.002031436701118946,83.1,0.0004564109436996148,87.5,7.291359186172485
20,0.0022077431440353395,81.38,0.0009255746136540952,75.0,7.242345333099365
21,0.002603456461429596,78.9,0.0007649079308180553,68.75,7.2431800365448
22,0.002493742650747299,80.13,0.0002044042015014707,93.75,7.516003608703613
23,0.001959222251176834,83.67,0.00011771972603200341,100.0,7.3134379386901855
24,0.002042697501182556,82.81,0.0010808508871766307,75.0,7.198275804519653
25,0.002531251949071884,79.89,0.0005382081050702069,81.25,7.343729019165039
26,0.0023603813916444776,80.82,0.0007275736240474769,75.0,7.393300533294678
27,0.00270162615776062,78.41,0.0005968852192544572,87.5,7.300114154815674
28,0.003082061153650284,76.35,0.0004801817257386034,81.25,7.49450945854187
29,0.0021149248629808424,82.11,0.00043569196520559014,87.5,7.327466011047363
30,0.0021739475339651107,81.32,0.0009156575288309161,81.25,7.435381889343262
31,0.0020766981691122057,82.86,0.0004082512672599929,93.75,7.4779253005981445
32,0.0024165743947029113,80.85,0.00044621043193065904,93.75,7.339208126068115
33,0.0022965086609125136,81.07,0.00022574655159050242,93.75,7.466403245925903
34,0.0030912701070308687,75.98,0.0007398281713275959,62.5,8.52046251296997
35,0.0022842576116323472,81.02,0.0006499504646681764,81.25,7.452978849411011
36,0.0024263591557741166,80.05,0.0006734814942645294,81.25,7.545680999755859
37,0.002279301741719246,81.32,0.0009738866935300705,75.0,7.690536022186279
38,0.002424441334605217,79.38,0.0006116006304236019,81.25,7.404740571975708
39,0.0022114056825637816,81.84,0.0006387097298946527,81.25,7.654536962509155
40,0.0019952941328287123,83.39,0.00019634654149984764,100.0,7.363860607147217
41,0.002202014622092247,81.71,0.0007103850012240202,81.25,7.345463275909424
42,0.0021539534956216814,82.22,0.0005377375561258067,87.5,7.423632621765137
43,0.0020787397503852843,82.45,0.0008010785750415929,81.25,7.288940906524658
44,0.0021751690670847893,82.15,0.00030308228243342445,93.75,7.540226936340332
45,0.0020274858832359313,82.85,0.0006481496726765352,81.25,7.442706823348999
46,0.001874592038989067,83.98,0.0012253467993967979,62.5,7.522127628326416
47,0.0018284152328968048,84.52,0.000274040509977609,93.75,7.267670392990112
48,0.002455255299806595,79.5,0.0005889981222884429,81.25,7.4640350341796875
49,0.0019284884244203568,83.71,0.0007093093736702219,75.0,7.350839138031006
50,0.002324278938770294,81.01,0.00024150883602669173,93.75,7.274246454238892
51,0.0020036161452531816,83.43,0.00020963782468415282,100.0,7.409877061843872
52,0.002052536928653717,82.99,0.0010401502137293902,75.0,7.5748796463012695
53,0.002571865552663803,79.45,0.00028145968761590434,87.5,7.4240336418151855
54,0.0020837427854537966,82.14,0.0004009048042394926,93.75,7.456679582595825
55,0.0031912022083997725,75.89,0.000733302377373971,81.25,7.440277099609375
56,0.0027815251857042315,77.48,0.0006107607537218372,87.5,7.49755597114563
57,0.001816669714450836,84.44,0.0005506685246591983,81.25,7.3025689125061035
58,0.0023861711502075195,80.21,0.0006844864781860195,87.5,7.317911386489868
59,0.003282922607660294,76.22,0.0004705567570293651,81.25,7.461534738540649
60,0.002051926252245903,82.57,0.0003412109430488723,93.75,7.354515075683594
61,0.002141545297205448,82.65,0.00048549610483067114,81.25,7.407931804656982
62,0.0030328946709632875,75.4,0.0004706102259018842,87.5,7.357290506362915
63,0.0023069854974746705,80.63,0.0008132500416787384,75.0,7.306051731109619
64,0.0035915995597839354,74.07,0.0005105402692199668,87.5,7.312406063079834
65,0.0021689120069146154,81.56,0.0007988699256916486,87.5,7.316164493560791
66,0.002338725757598877,81.33,0.0006767464873126096,81.25,7.456693410873413
67,0.0026129049420356753,77.99,0.0011057708117053332,75.0,7.496691703796387
68,0.0020148307502269743,82.59,0.0005956509000505023,93.75,7.296219110488892
69,0.0021274447306990625,82.4,0.00039956065090111147,87.5,7.284539699554443
70,0.0024510591477155687,81.0,0.00042287513728032027,93.75,7.380262613296509
71,0.001977584882080555,84.28,0.0005456976725927094,87.5,7.379769325256348
72,0.0020741077780723574,82.49,0.0008279528001995037,75.0,7.551989555358887
73,0.0023624588876962663,81.15,0.0003402892433468948,87.5,7.336166143417358
74,0.002988940306007862,76.6,0.000834699253292035,68.75,7.620175123214722
75,0.0037893022119998934,74.28,0.000999309598942242,62.5,7.4233808517456055
76,0.001982571417093277,83.02,0.0008503190239372156,93.75,7.331230640411377
77,0.0020513024568557738,82.77,0.0006408727230013484,87.5,7.626126289367676
78,0.001907284751534462,84.06,0.0006738746410135723,81.25,7.280676603317261
79,0.0019228648126125335,83.64,0.0007273212570668487,81.25,7.403350353240967
80,0.003470163333415985,73.25,0.000548529807868821,81.25,7.42987322807312
81,0.0011545806668698789,89.92,0.0001522479840861562,100.0,7.321601867675781
82,0.0011170196443796158,90.37,0.00033776145761885,93.75,7.422097444534302
83,0.0010983623526990413,90.67,0.00019885146099588147,93.75,8.781443119049072
84,0.0011107890412211418,90.78,0.00017482743543737074,100.0,7.674732446670532
85,0.0010789552189409734,90.89,0.00022678448797186927,100.0,7.4006571769714355
86,0.0011014847800135614,90.78,0.0002378807081590833,93.75,7.427995920181274
87,0.001063732673227787,91.11,0.0006010128027947663,81.25,7.558595418930054
88,0.001106556512787938,90.79,0.00023707610262019556,93.75,7.296711683273315
89,0.0011117734909057617,90.85,0.0005054943015813218,81.25,7.4434895515441895
90,0.0010868983216583729,91.0,0.0006291006913270487,87.5,7.490546464920044
91,0.0010825249508023263,91.14,0.00034342176469085773,87.5,7.2570109367370605
92,0.0011063448965549468,90.92,0.0005526454628580976,81.25,7.326026678085327
93,0.0011079054571688175,90.82,0.0005446989136888548,81.25,7.506894111633301
94,0.0010819058183580638,91.14,8.262495707977763e-05,100.0,7.329256057739258
95,0.0011168429121375084,90.96,4.3434260027182984e-05,100.0,7.310081481933594
96,0.0011125295661389828,90.93,0.0003591725969558482,81.25,7.345989227294922
97,0.0010900767300277949,91.12,0.00037153133803316394,87.5,7.329135894775391
98,0.0010780042968690396,91.28,8.965057828237333e-05,100.0,7.3504955768585205
99,0.0010882093951106071,91.36,0.0003831190678774548,93.75,7.455056667327881
100,0.0012024504870176316,90.29,0.0008261949967240434,81.25,7.4330832958221436
101,0.001104744340106845,90.95,0.00016246863719447495,87.5,7.421471118927002
102,0.001112615529820323,90.77,0.0005048027505045352,81.25,7.3089540004730225
103,0.0010886625535786152,91.47,0.0003819458015129694,93.75,7.329772710800171
104,0.0011401905711740255,90.91,5.567935116760566e-05,100.0,7.378114938735962
105,0.0011492033950984478,90.92,0.0006988877835481063,93.75,7.356238603591919
106,0.0012037237228825688,90.59,5.7949262964146217e-05,100.0,7.3914875984191895
107,0.0011762824445962906,90.8,7.57312740358855e-05,100.0,7.344044208526611
108,0.001160549496114254,90.5,0.0006463895063571003,87.5,7.341552495956421
109,0.0012221377823501826,90.89,2.8892556000548557e-05,100.0,7.536924123764038
110,0.0011422585800290109,91.16,0.0003657052126686896,87.5,7.296294689178467
111,0.0011705294486135244,90.53,5.794810059735232e-05,100.0,7.322305679321289
112,0.001194881109893322,90.73,9.728527015737256e-05,93.75,7.3186845779418945
113,0.0011580433377996087,90.72,0.000601861635437402,87.5,7.320887088775635
114,0.001165326636657119,90.97,0.00021432534508083177,93.75,7.419076442718506
115,0.0011958088556304574,90.47,0.0004146649023456037,87.5,7.318729400634766
116,0.0011870751960203051,90.67,0.00023795302261781816,93.75,7.493373870849609
117,0.0012296469415538013,90.22,0.00027146045585422563,93.75,7.46770715713501
118,0.0011942787127569318,90.8,7.982956974402718e-05,100.0,7.466222286224365
119,0.001159073791280389,91.21,0.0004784287241718653,87.5,7.314166307449341
120,0.00126077873185277,90.27,0.0003367734458440405,81.25,7.591443300247192
121,0.0010508882516995072,91.87,0.00045263938739171724,87.5,7.282243013381958
122,0.0010571668408811093,91.79,4.093709123104125e-05,100.0,7.5153679847717285
123,0.0010273375995457172,91.91,4.5152309605532595e-05,100.0,7.58030366897583
124,0.00104349674154073,91.71,0.0007584522599759309,87.5,7.286094427108765
125,0.0010407728977501393,91.88,0.0003062727125099553,87.5,7.4232704639434814
126,0.001036171431466937,91.91,2.4200207494256442e-05,100.0,7.374730825424194
127,0.0010528964962810278,91.84,0.00010314531376599656,93.75,7.432451963424683
128,0.0010581477545201778,91.69,2.341557179799165e-05,100.0,7.511129140853882
129,0.001043023125268519,91.81,5.141352219959659e-05,100.0,7.4981043338775635
130,0.0010512526344507932,91.87,0.0001695999861373316,93.75,7.531013011932373
131,0.001049076545983553,91.77,7.309705552542606e-05,100.0,7.670641660690308
132,0.0010404644889757037,91.77,0.00032557977739807283,87.5,8.146185398101807
133,0.0010519296139478683,91.83,0.00014183456864198454,93.75,7.514699697494507
134,0.0010421412468887867,91.85,0.00016709447593030418,93.75,7.445547819137573
135,0.0010572898249141872,91.7,0.00035617407173146984,87.5,7.31631064414978
136,0.0010690084251575172,91.69,0.0003421984974990415,87.5,7.6043922901153564
137,0.0010675919375382364,91.68,3.0188990966476445e-06,100.0,7.692386865615845
138,0.001070566303562373,91.74,0.00020222705038612152,93.75,7.5102715492248535
139,0.001068458020221442,91.66,1.3428022060781488e-06,100.0,7.378708600997925
140,0.0010849989730864764,91.53,5.0839117687681444e-05,100.0,7.636183977127075
141,0.0010768241699784995,91.47,0.000369813283691016,81.25,7.291655540466309
142,0.001078573895059526,91.85,0.0006491125697065192,81.25,7.509474039077759
143,0.0010825769308954478,91.66,0.00032967359513577904,93.75,7.5985963344573975
144,0.0010646906046196819,91.86,5.132648284020631e-05,100.0,7.479901313781738
145,0.0010621973188593983,91.87,0.00035282756056627043,87.5,7.38449501991272
146,0.0010841529624536633,91.52,0.00018533193470571962,93.75,7.488725185394287
147,0.0010863702181726695,91.73,4.182710214649015e-05,100.0,7.383267641067505
148,0.0010932123981416226,91.63,0.00021839172334012474,100.0,7.505469083786011
149,0.001085911502316594,91.72,0.00035338534418579256,93.75,7.4702064990997314
150,0.0010899085089564324,91.63,3.1586836480423615e-05,100.0,7.474151134490967
151,0.0010841503158211707,91.7,9.18917167369667e-05,93.75,7.4142374992370605
152,0.0010933310024440288,91.88,6.471858705248674e-05,100.0,7.3106913566589355
153,0.0011105022177100182,91.58,0.00012170069891473521,93.75,7.413638591766357
154,0.0010944673674181103,91.65,0.00024608859930501874,87.5,7.378326892852783
155,0.0011051554344594478,91.69,6.24913160148484e-05,100.0,7.353720426559448
156,0.0011149956114590168,91.71,0.00011318031212557916,93.75,7.408946514129639
157,0.0011069558879360556,91.75,2.3927915927089388e-05,100.0,7.5353474617004395
158,0.0011237466590479017,91.56,0.00016918540229577848,93.75,7.277833461761475
159,0.0011154518395662307,91.53,0.00022706216024925643,93.75,7.3502843379974365
160,0.0011215508830733597,91.53,0.00018747701593067336,93.75,7.378854036331177
