epoch,test_loss,test_acc,train_loss,train_acc,time_elapsed
149,0.0010793873522430659,91.92,5.753037741269602e-05,100.0,7.658585548400879
150,0.0010661423556506634,92.16,0.00010771539700610558,93.75,7.464463949203491
151,0.0010753970317542553,91.97,0.0003639009907422468,93.75,7.603254556655884
152,0.001087766258046031,92.09,3.873850778698007e-05,100.0,7.558716535568237
153,0.0010949893034994601,91.88,0.0004800522647550344,93.75,7.409582853317261
154,0.0010948163414373994,91.88,7.712116460208697e-05,100.0,7.4334259033203125
155,0.0011049810990691185,92.06,0.000575176056693582,81.25,7.60622763633728
156,0.0010898838639259339,91.93,3.1734464208945593e-05,100.0,7.442282438278198
157,0.001083681682869792,92.2,2.0536020055146472e-05,100.0,7.312694549560547
158,0.0010896286066621541,92.14,0.0002391977078469513,93.75,7.249938249588013
159,0.0011022859256714583,92.03,0.00012270724186507027,100.0,7.233062982559204
160,0.0011086663629859687,91.88,0.00034869159274089064,93.75,7.384600400924683
