epoch,test_loss,test_acc,train_loss,train_acc,time_elapsed
0,0.024535537338256835,13.57,nan,nan,nan
1,0.0023510374069213866,80.77,0.0005253117026575386,75.0,7.284871578216553
2,0.0023313337713479995,80.26,0.00029210048868223227,93.75,7.341058969497681
3,0.0026098617821931837,78.51,0.0005114663897267998,81.25,7.455255508422852
4,0.0021775520160794257,81.77,0.0005446936163451056,81.25,7.547546148300171
5,0.00213123699426651,83.41,0.0006788492660083429,87.5,7.708148956298828
6,0.00264444437623024,79.28,0.0002109895810446776,87.5,7.528648614883423
7,0.0020833007544279096,83.43,0.0004178654507297994,87.5,7.658561706542969
8,0.0016626221030950547,86.56,0.0008402942391612646,75.0,8.101264715194702
9,0.0018514326572418214,84.32,0.0002133325695076867,93.75,7.5599706172943115
10,0.001857832533121109,84.59,0.0002049830411096363,100.0,7.69453763961792
11,0.001766688960790634,85.58,0.0005908874828187401,75.0,7.468303918838501
12,0.002348672178387642,81.37,0.0013688587776535307,62.5,7.538183212280273
13,0.0018312936082482338,84.89,0.0005290484260720061,100.0,7.764103412628174
14,0.0019502081006765365,83.9,0.0003037980526609494,93.75,7.623478651046753
15,0.0017042504996061325,85.9,0.00025749759143575685,100.0,7.807569742202759
16,0.0020742036014795304,83.86,0.00046623088514713374,81.25,7.384711980819702
17,0.0017830479711294174,85.53,0.0012088809781672094,81.25,7.415740489959717
18,0.0019802242398262023,84.18,0.0004764649340563723,81.25,7.35850715637207
19,0.001978286871314049,83.89,0.000578875927364125,87.5,7.553474187850952
20,0.0019259408712387085,84.25,0.000343237081756982,87.5,7.538629770278931
21,0.0019364311963319778,84.23,0.0006573789412408228,81.25,7.517264127731323
22,0.0025637155443429946,81.37,0.0007447158284199512,75.0,7.294917345046997
23,0.0021633631318807604,83.42,0.0002963437944117105,93.75,7.486151695251465
24,0.0021031550645828245,83.0,0.00032300961292003425,87.5,7.552473545074463
25,0.002173749667406082,82.79,0.00031493659443257714,93.75,7.488551139831543
26,0.002053162395954132,82.88,0.0002758543738318831,93.75,7.3603901863098145
27,0.0018780639296397566,84.24,0.00035258853222098195,87.5,7.508941888809204
28,0.001835979437828064,84.52,0.0007830666916449661,75.0,7.552562236785889
29,0.0018865549817681313,83.61,0.0004469853304231258,87.5,7.421845436096191
30,0.0018544344753026961,85.22,0.0008620734867232535,81.25,7.626120328903198
31,0.0024434880018234253,81.53,0.00100836653233794,75.0,7.497898101806641
32,0.0019225812286138534,84.0,0.0004352065150999962,93.75,7.469465970993042
33,0.0021016978740692137,83.17,0.0005690373118271303,87.5,7.670621871948242
34,0.0017672687113285065,85.14,0.00015318026894803547,93.75,7.4956440925598145
35,0.002107694035768509,83.79,0.0006230662164785673,87.5,7.4906158447265625
36,0.002166248029470444,82.82,0.0005696159799385559,81.25,7.427738904953003
37,0.0017932957112789154,85.32,0.00045112949198164296,93.75,7.637758255004883
38,0.001688748922944069,86.28,0.00035110516164004043,87.5,7.399607419967651
39,0.0025585525691509247,81.54,0.0010053704461783094,75.0,7.431298017501831
40,0.0019517666757106781,83.5,0.0012040785358994818,68.75,7.4649741649627686
41,0.0017537893056869508,85.09,0.0005316296044517966,87.5,7.569119930267334
42,0.0019470845714211465,83.5,0.0005985278531413554,87.5,7.613239765167236
43,0.0017726008608937264,85.21,0.00024101534462950725,100.0,7.457976341247559
44,0.0017182729534804821,85.41,0.0001957004561143763,87.5,7.356226444244385
45,0.0018186056479811668,85.31,0.00030360931097089176,100.0,7.605772495269775
46,0.0020787716448307037,84.23,0.0001221668079990865,93.75,7.5593860149383545
47,0.0020401074916124346,83.21,0.0004741499567275767,87.5,7.361135005950928
48,0.0016882015272974967,85.71,0.001222283105411188,81.25,7.588985204696655
49,0.0018449606150388717,84.87,0.0005918308292203547,81.25,7.692606210708618
50,0.0019680571749806403,83.49,0.0003301250507764499,93.75,7.406899452209473
51,0.00209760702252388,82.37,0.00045592899974959586,81.25,7.462043523788452
52,0.0021228964388370513,82.57,0.0007296728965876352,81.25,7.476057052612305
53,0.0019688732981681823,84.25,0.00025420243401661554,93.75,7.520421266555786
54,0.00185086682587862,84.91,0.00042900172493341937,87.5,7.627870321273804
55,0.0017875959873199462,85.1,0.0005443575970657036,81.25,7.920754432678223
56,0.0019821286290884017,83.78,0.0011593811499798084,75.0,7.866729736328125
57,0.0019084925472736358,84.25,0.0005420883140905434,81.25,7.8230955600738525
58,0.0017051039397716521,85.67,0.0002872224735177082,93.75,7.933652877807617
59,0.0020729340821504594,83.94,0.00094535329457744,75.0,7.567140340805054
60,0.0017421187937259675,85.08,0.00034206815997657876,87.5,7.552156448364258
61,0.001887091314792633,84.78,0.00048244708334393516,87.5,7.7864179611206055
62,0.001903115999698639,84.02,0.0012488512279432448,81.25,7.679993391036987
63,0.0017025799721479416,86.0,0.0006201969997962113,87.5,7.639524698257446
64,0.0017887560069561005,85.38,0.0002084875007724518,93.75,7.4567155838012695
65,0.0017809203386306763,85.17,0.0005071084670093663,87.5,7.612234592437744
66,0.0017062166392803192,85.99,0.00030322784505536796,87.5,7.422757387161255
67,0.0019512729972600937,84.4,0.0007328859832890503,68.75,7.381565570831299
68,0.0022951122164726256,82.08,0.0007780297942783521,81.25,7.393241882324219
69,0.002010513636469841,83.47,0.0004747790829909732,87.5,7.551137208938599
70,0.0018405262172222138,84.93,0.0004262285464255096,87.5,7.4980058670043945
71,0.0018277550369501113,84.64,0.0006183475408407733,81.25,7.47526478767395
72,0.0018796688184142113,84.53,0.0005580140730304181,81.25,7.528795957565308
73,0.0018424843043088914,84.77,0.000630242630953679,87.5,7.571361303329468
74,0.002146417364478111,83.37,0.001285336511519254,62.5,7.439390182495117
75,0.0018012770622968673,85.08,0.0004419630674449989,87.5,7.4045774936676025
76,0.0018228974819183349,85.17,0.0008821225227297419,68.75,7.614108324050903
77,0.001745754310488701,85.47,0.0019282701680117555,56.25,7.541174650192261
78,0.0021409055680036543,82.78,0.00044689592345596274,81.25,7.690905809402466
79,0.001628532549738884,86.0,0.00045950226771557115,75.0,7.6004416942596436
80,0.00195816048681736,83.21,0.0008940532841645848,75.0,7.530131101608276
81,0.001158580657839775,90.19,0.00018404085008079743,93.75,7.512772083282471
82,0.0011478749796748162,90.48,8.776469532486117e-05,100.0,7.371948480606079
83,0.001127694783359766,90.71,0.0005326386912704429,81.25,7.41512393951416
84,0.0011268613424152136,90.61,0.00013935633594422693,100.0,7.380392074584961
85,0.0011094876032322644,90.69,0.00048609497144703974,87.5,7.621300458908081
86,0.0011007176160812379,91.08,0.00011248015762899843,100.0,7.465503692626953
87,0.0011600932456552982,90.61,0.000642303691800598,81.25,7.497745990753174
88,0.0011454154659062625,90.72,0.00017772165253339216,93.75,7.6047680377960205
89,0.0011309612385928631,91.14,0.0001656116579499696,93.75,7.552249193191528
90,0.0011271295584738255,90.99,0.0006484170551495174,68.75,7.458494186401367
91,0.0011410343259572982,90.59,3.620101820172556e-05,100.0,7.434540510177612
92,0.0011285259157419205,91.07,0.00021774588567216683,93.75,7.518336772918701
93,0.0011505415074527263,90.71,0.00010677025941631678,93.75,7.492131233215332
94,0.0011654378447681665,90.59,0.00011809824792015583,100.0,7.637114763259888
95,0.0011651838917285204,90.68,0.0002888698521477487,93.75,7.551251173019409
96,0.0011593277517706155,90.93,0.00030812882172786974,93.75,7.398161172866821
97,0.0011819588709622623,90.61,0.0001439961516643729,93.75,7.527400016784668
98,0.0011299012295901776,91.11,6.392390926933045e-05,100.0,7.516321182250977
99,0.0011776489153504373,90.6,6.053044134393677e-05,100.0,7.526325702667236
