epoch,test_loss,test_acc,train_loss,train_acc,time_elapsed
0,0.001845777216553688,87.47,nan,nan,nan
1,0.0027595945060253143,77.94,0.0007859967706148581,87.5,7.3699631690979
2,0.0020163924545049667,83.58,0.0005151175553231593,87.5,7.426201820373535
3,0.0022789977967739104,81.7,0.0005843818492596716,81.25,7.470006942749023
4,0.002240841591358185,82.47,0.0002886164371314866,93.75,7.180383205413818
5,0.0023707246840000153,81.69,0.00041978480413441767,87.5,7.272006511688232
6,0.0021090180188417435,82.64,0.00010599151177479483,93.75,7.413154125213623
7,0.0024526750445365906,81.12,0.00018862850220916825,100.0,7.3060221672058105
8,0.0023845340698957444,81.06,0.00047760618769604224,87.5,7.279642343521118
9,0.002015933886170387,83.8,0.0007760565908973479,75.0,7.544583559036255
10,0.002016898488998413,82.58,0.0005687576578096356,81.25,7.55971884727478
11,0.0020609737783670425,83.23,0.00024179174848224807,100.0,7.524110555648804
12,0.0024502815932035448,79.85,0.0005224023938483899,87.5,7.361138343811035
13,0.002794985717535019,78.18,0.0005026967324259336,81.25,7.301032304763794
14,0.0025961512744426727,79.16,0.0008508688805963072,87.5,7.378283977508545
15,0.001981521284580231,83.74,8.033333189042328e-05,100.0,7.5909743309021
16,0.0020857886135578155,83.16,0.00014845958298734388,100.0,7.536574840545654
17,0.0020040475606918334,84.18,0.0004688832537292519,93.75,7.350478172302246
18,0.002044892978668213,83.29,0.0007093798016648158,68.75,7.2247912883758545
19,0.001725857938826084,85.31,0.0005701119104004882,81.25,7.563604116439819
20,0.0024237631887197492,79.9,0.0005729534589421108,75.0,7.373733758926392
21,0.001955774022638798,83.31,0.00041983019360495954,87.5,7.322602033615112
22,0.00202590152323246,83.48,0.00037580050166000794,93.75,7.456892251968384
23,0.0021776087671518327,81.92,0.00035421275879111134,87.5,7.33005952835083
24,0.0022029877066612243,82.06,0.0011705912440024373,81.25,7.326409339904785
25,0.0020379338383674623,83.21,0.0003757163539262074,87.5,7.355405807495117
26,0.0020351848006248474,83.3,0.0005341528931542126,81.25,7.585700750350952
27,0.0027267115890979767,79.1,0.0007456307063627121,75.0,7.486595153808594
28,0.0022404063552618025,81.5,0.0007026123878596078,75.0,7.481727123260498
29,0.002072277742624283,82.72,0.0004895203711126772,93.75,7.462238550186157
30,0.0021660027116537093,81.84,0.0006974457627367181,75.0,7.586551666259766
31,0.002032728114724159,83.08,0.0006059823972184945,81.25,7.440183162689209
32,0.001950196586549282,84.13,0.00021775547043441812,93.75,7.367627859115601
33,0.002466778239607811,81.38,0.00020400960655773387,87.5,7.385599374771118
34,0.0023195752620697022,81.35,0.0005411045706790427,87.5,7.323592185974121
35,0.0019902758449316027,83.58,0.00056176684091768,87.5,7.516515731811523
36,0.0020083029091358183,84.19,0.0007524971309525278,81.25,7.3979010581970215
37,0.0018046492367982865,84.74,0.000596404151843332,81.25,7.613164901733398
38,0.002208096268773079,82.47,0.0007300735891932416,75.0,7.4508607387542725
39,0.0024053332567214964,80.89,0.0003233123999422468,93.75,7.552427291870117
40,0.0019201275825500488,84.41,0.00021808215266908221,93.75,7.502748012542725
41,0.0024158263444900513,80.42,0.00033318859232051295,87.5,7.743692398071289
42,0.0024274056285619734,81.15,0.0006774504623754555,81.25,8.18156385421753
43,0.0019676889672875404,83.85,0.0005242270810524826,81.25,7.493443250656128
44,0.0019346652984619142,83.66,0.00018547824048020345,93.75,7.759335279464722
45,0.001977955088019371,83.43,0.0006018152550968063,81.25,7.613686800003052
46,0.0018365872025489806,84.33,0.0010215385490671143,68.75,7.508955240249634
47,0.0021503728330135347,82.59,0.00017517605019957207,100.0,7.4406867027282715
48,0.0023007120609283447,82.13,0.00023191890981801025,100.0,7.5076000690460205
49,0.0019548295974731447,83.97,0.000719167539835586,87.5,7.553122043609619
50,0.002631577032804489,79.92,0.00034255425795874634,87.5,7.617634057998657
51,0.0019165605455636978,83.53,0.000258864001239962,87.5,7.795290470123291
52,0.002254688234627247,82.16,0.001032166773705836,68.75,7.6764140129089355
53,0.00217720462679863,82.32,0.00028891958620237267,87.5,7.568597793579102
54,0.0019620757311582565,83.8,0.0002938101968496962,81.25,7.495755195617676
55,0.0022473972648382186,81.46,0.0004889679991680642,93.75,7.51219367980957
56,0.0018506000444293022,84.78,0.0007141482494676205,81.25,7.481860876083374
57,0.0020137102484703065,82.59,0.0006987013475364431,75.0,7.596222162246704
58,0.0024176572889089585,80.87,0.0005132026608337831,87.5,7.534881830215454
59,0.0026932610541582106,79.45,0.00043552081145898763,81.25,7.702392816543579
60,0.001720280721783638,85.4,0.00029321617025243656,93.75,7.500328540802002
61,0.0020015578895807265,83.27,0.0007952550030730265,81.25,7.389060974121094
62,0.002198796793818474,81.19,0.00048433987380903395,93.75,7.475041151046753
63,0.0020513227954506875,82.95,0.00046274790068721525,87.5,7.5316033363342285
64,0.0023802919149398805,82.19,0.0002974449749797811,93.75,7.521854639053345
65,0.001753162443637848,85.39,0.0007760760271945573,81.25,7.414480209350586
66,0.0018729023605585098,84.2,0.0006227616382681805,81.25,7.461412668228149
67,0.0020413431197404863,83.24,0.000588977542679633,87.5,7.506836891174316
68,0.0022379080474376678,82.05,0.0004070181294780253,87.5,7.465386629104614
69,0.0017270614452660083,85.48,0.0004023780755679626,87.5,7.540820598602295
70,0.0020321344763040545,83.55,0.000733944156285747,81.25,7.519293546676636
71,0.0018331292867660523,84.91,0.0007918162266616626,75.0,7.353762865066528
72,0.0018930263757705689,84.2,0.0005386032335593572,81.25,7.4606006145477295
73,0.0018531556576490403,84.91,0.00042314373928567636,81.25,7.582094192504883
74,0.0030714029282331466,76.79,0.0009945667613192896,68.75,7.411987781524658
75,0.001997495420277119,83.49,0.000932489667097321,62.5,7.629815578460693
76,0.0024999547570943833,80.1,0.001069578215899065,87.5,7.490001440048218
77,0.0024002149641513823,81.06,0.0009287610993056042,81.25,7.574291229248047
78,0.0022274119794368744,82.28,0.0008196695838742854,87.5,7.518136024475098
79,0.0017903895109891892,84.76,0.0003970724618648324,93.75,7.575906753540039
80,0.0026507046043872835,78.46,0.0005126011264903466,87.5,7.529577255249023
81,0.0011526782929897309,90.38,7.493167048525017e-05,100.0,7.399973154067993
82,0.0011195928812026978,90.79,0.0002631757151135398,93.75,7.446686506271362
83,0.0011116847313940525,90.96,0.00014060106881134344,100.0,7.502709627151489
