epoch,test_loss,test_acc,train_loss,train_acc,time_elapsed
125,0.0013527893632650375,88.92,0.000406503563037004,87.5,7.495653867721558
126,0.0013457161962985992,88.98,0.0002103608739955346,93.75,7.430665016174316
127,0.0013575427576899529,89.01,0.0003873455859815983,93.75,7.642261505126953
128,0.00137869853079319,88.71,0.00019639726642452544,93.75,7.633343696594238
129,0.0013576424062252046,88.93,0.00022706149331748942,100.0,7.530139446258545
130,0.0013613228648900987,88.87,0.00032649793283408865,87.5,7.713155508041382
131,0.0013405720308423041,88.94,0.0005507389907641789,81.25,7.592773675918579
132,0.001349518570303917,89.02,0.0007176710211712381,81.25,7.543062448501587
133,0.0013397811606526374,89.08,0.0001944054651748189,93.75,7.7504494190216064
134,0.0013366248309612274,88.99,0.0002505986396309055,93.75,7.847839117050171
135,0.0013501792535185813,89.18,0.001093512682048866,81.25,7.576666831970215
136,0.001364344896376133,88.98,0.0004684001283572458,81.25,7.9495954513549805
137,0.0013607509106397628,88.97,7.507935299745301e-05,100.0,7.9426562786102295
138,0.0013457298323512076,89.05,0.0007841492552891412,75.0,7.55831503868103
139,0.001350219152867794,89.06,5.2416144543901426e-05,100.0,7.488616704940796
140,0.0013693258181214332,89.14,0.00028177381247815575,87.5,7.592875957489014
141,0.0013546703770756722,89.06,0.00131341090897465,81.25,7.459780693054199
142,0.0013592222079634668,89.14,0.0008817609313808743,75.0,7.632833957672119
143,0.0013560501366853715,89.1,0.0003445941545164494,93.75,7.523983001708984
144,0.0013419258013367653,89.16,0.0002715144773273517,93.75,7.550618886947632
145,0.0013478668391704559,89.06,0.00032541891345587535,93.75,7.7154176235198975
146,0.0013487244695425033,88.96,0.0003501775548281267,93.75,7.600835800170898
147,0.0013523087114095688,88.91,1.6882002134533488e-05,100.0,7.473954439163208
148,0.0013638107493519783,89.01,0.00028818405573935153,93.75,7.482018947601318
149,0.0013614106595516205,88.87,0.0007627086566232355,81.25,7.47506046295166
150,0.0013473988875746727,89.02,0.0002839271446018268,93.75,7.423747539520264
151,0.0013527720257639885,89.07,0.00020310684771793883,93.75,7.469884634017944
152,0.0013746482267975807,89.03,0.0004161255591360809,87.5,7.531338691711426
153,0.0013683326125144958,89.08,0.0003722186207466418,87.5,7.418143272399902
154,0.0013645109117031097,89.08,0.0005976151474906355,81.25,7.453842878341675
155,0.0013525894969701768,88.85,0.00034270368878493835,87.5,7.5164594650268555
156,0.0013682204157114029,88.97,0.0007233205048934273,68.75,7.4329094886779785
157,0.0013711283043026923,88.87,8.556777444641913e-05,100.0,7.38530969619751
158,0.001377354735136032,89.01,0.00022424469747201866,87.5,7.396076917648315
159,0.001358341647684574,89.12,7.575026253605133e-05,100.0,7.437370300292969
160,0.0013590916439890862,89.03,0.0004505702220570401,87.5,7.368659734725952
